store_id,item_id,date,qty_sold
1,8,2022-05-19,16
1,8,2022-05-20,3
1,8,2022-05-21,2
1,8,2022-05-22,6
1,8,2022-05-23,12
1,8,2022-05-24,2
1,8,2022-05-25,9
1,8,2022-05-26,8
1,8,2022-05-27,7
1,8,2022-05-28,15
1,8,2022-05-29,5
1,8,2022-05-30,2
1,8,2022-05-31,5
1,8,2022-06-01,3
1,8,2022-06-02,5
1,8,2022-06-03,9
1,8,2022-06-04,6
1,8,2022-06-05,3
1,8,2022-06-06,6
1,8,2022-06-07,6
1,8,2022-06-08,3
1,8,2022-06-09,3
1,8,2022-06-10,5
1,8,2022-06-11,9
1,8,2022-06-12,8
1,8,2022-06-13,12
1,8,2022-06-14,5
1,8,2022-06-15,4
1,8,2022-06-16,2
1,8,2022-06-17,4
1,8,2022-06-18,18
1,8,2022-06-19,2
1,8,2022-06-20,5
1,8,2022-06-21,2
1,8,2022-06-22,3
1,8,2022-06-23,7
1,8,2022-06-24,9
1,8,2022-06-25,6
1,8,2022-06-26,8
1,8,2022-06-27,7
1,8,2022-06-28,7
1,8,2022-06-29,5
1,8,2022-06-30,3
1,8,2022-07-01,2
1,8,2022-07-02,8
1,8,2022-07-03,7
1,8,2022-07-04,8
1,8,2022-07-05,2
1,8,2022-07-06,9
1,8,2022-07-07,9
1,8,2022-07-08,2
1,8,2022-07-09,2
1,8,2022-07-10,2
1,8,2022-07-11,5
1,8,2022-07-12,8
1,8,2022-07-13,9
1,8,2022-07-14,7
1,8,2022-07-15,0
1,8,2022-07-16,3
1,8,2022-07-17,13
1,8,2022-07-18,5
1,8,2022-07-19,3
1,8,2022-07-20,6
1,8,2022-07-21,3
1,8,2022-07-22,19
1,8,2022-07-23,7
1,8,2022-07-24,19
1,8,2022-07-25,4
1,8,2022-07-26,5
1,8,2022-07-27,7
1,8,2022-07-28,9
1,8,2022-07-29,8
1,8,2022-07-30,5
1,8,2022-07-31,8
1,8,2022-08-01,4
1,8,2022-08-02,5
1,8,2022-08-03,5
1,8,2022-08-04,9
1,8,2022-08-05,8
1,8,2022-08-06,0
1,8,2022-08-07,5
1,8,2022-08-08,7
1,8,2022-08-09,0
1,8,2022-08-10,9
1,8,2022-08-11,7
1,8,2022-08-12,9
1,8,2022-08-13,0
1,8,2022-08-14,5
1,8,2022-08-15,4
1,8,2022-08-16,4
1,8,2022-08-17,7
1,8,2022-08-18,8
1,8,2022-08-19,7
1,8,2022-08-20,8
1,8,2022-08-21,19
1,8,2022-08-22,7
1,8,2022-08-23,7
1,8,2022-08-24,2
1,8,2022-08-25,2
1,8,2022-08-26,3
1,8,2022-08-27,6
1,8,2022-08-28,9
1,8,2022-08-29,2
1,8,2022-08-30,7
1,8,2022-08-31,3
1,8,2022-09-01,8
1,8,2022-09-02,4
1,8,2022-09-03,2
1,8,2022-09-04,18
1,8,2022-09-05,0
1,8,2022-09-06,2
1,8,2022-09-07,0
1,8,2022-09-08,16
1,8,2022-09-09,5
1,8,2022-09-10,3
1,8,2022-09-11,9
1,8,2022-09-12,5
1,8,2022-09-13,15
1,8,2022-09-14,5
1,8,2022-09-15,5
1,8,2022-09-16,7
1,8,2022-09-17,5
1,8,2022-09-18,4
1,8,2022-09-19,17
1,8,2022-09-20,19
1,8,2022-09-21,2
1,8,2022-09-22,2
1,8,2022-09-23,7
1,8,2022-09-24,3
1,8,2022-09-25,0
1,8,2022-09-26,8
1,8,2022-09-27,9
1,8,2022-09-28,9
1,8,2022-09-29,0
1,8,2022-09-30,8
1,8,2022-10-01,3
1,8,2022-10-02,8
1,8,2022-10-03,12
1,8,2022-10-04,5
1,8,2022-10-05,15
1,8,2022-10-06,4
1,8,2022-10-07,2
1,8,2022-10-08,9
1,8,2022-10-09,5
1,8,2022-10-10,16
1,8,2022-10-11,2
1,8,2022-10-12,7
1,8,2022-10-13,5
1,8,2022-10-14,2
1,8,2022-10-15,8
1,8,2022-10-16,4
1,8,2022-10-17,5
1,8,2022-10-18,18
1,8,2022-10-19,5
1,8,2022-10-20,9
1,8,2022-10-21,13
1,8,2022-10-22,7
1,8,2022-10-23,4
1,8,2022-10-24,9
1,8,2022-10-25,19
1,8,2022-10-26,6
1,8,2022-10-27,6
1,8,2022-10-28,6
1,8,2022-10-29,9
1,8,2022-10-30,9
1,8,2022-10-31,2
1,8,2022-11-01,5
1,8,2022-11-02,9
1,8,2022-11-03,7
1,8,2022-11-04,6
1,8,2022-11-05,3
1,8,2022-11-06,2
1,8,2022-11-07,4
1,8,2022-11-08,9
1,8,2022-11-09,4
1,8,2022-11-10,4
1,8,2022-11-11,7
1,8,2022-11-12,3
1,8,2022-11-13,6
1,8,2022-11-14,3
1,8,2022-11-15,3
1,8,2022-11-16,3
1,8,2022-11-17,3
1,8,2022-11-18,8
1,8,2022-11-19,6
1,8,2022-11-20,3
1,8,2022-11-21,8
1,8,2022-11-22,2
1,8,2022-11-23,8
1,8,2022-11-24,3
1,8,2022-11-25,8
1,8,2022-11-26,7
1,8,2022-11-27,6
1,8,2022-11-28,4
1,8,2022-11-29,6
1,8,2022-11-30,7
1,8,2022-12-01,3
1,8,2022-12-02,3
1,8,2022-12-03,18
1,8,2022-12-04,8
1,8,2022-12-05,7
1,8,2022-12-06,8
1,8,2022-12-07,9
1,8,2022-12-08,4
1,8,2022-12-09,8
1,8,2022-12-10,9
1,8,2022-12-11,4
1,8,2022-12-12,3
1,8,2022-12-13,19
1,8,2022-12-14,6
1,8,2022-12-15,0
1,8,2022-12-16,9
1,8,2022-12-17,4
1,8,2022-12-18,8
1,8,2022-12-19,0
1,8,2022-12-20,19
1,8,2022-12-21,16
1,8,2022-12-22,8
1,8,2022-12-23,6
1,8,2022-12-24,8
1,8,2022-12-25,9
1,8,2022-12-26,2
1,8,2022-12-27,7
1,8,2022-12-28,9
1,8,2022-12-29,4
1,8,2022-12-30,3
1,8,2022-12-31,7
1,9,2022-01-01,16
1,9,2022-01-02,13
1,9,2022-01-03,17
1,9,2022-01-04,0
1,9,2022-01-05,0
1,9,2022-01-06,18
1,9,2022-01-07,13
1,9,2022-01-08,13
1,9,2022-01-09,15
1,9,2022-01-10,14
1,9,2022-01-11,19
1,9,2022-01-12,27
1,9,2022-01-13,0
1,9,2022-01-14,15
1,9,2022-01-15,15
1,9,2022-01-16,18
1,9,2022-01-17,15
1,9,2022-01-18,18
1,9,2022-01-19,0
1,9,2022-01-20,16
1,9,2022-01-21,13
1,9,2022-01-22,17
1,9,2022-01-23,19
1,9,2022-01-24,16
1,9,2022-01-25,20
1,9,2022-01-26,17
1,9,2022-01-27,15
1,9,2022-01-28,15
1,9,2022-01-29,23
1,9,2022-01-30,16
1,9,2022-01-31,15
1,9,2022-02-01,14
1,9,2022-02-02,14
1,9,2022-02-03,30
1,9,2022-02-04,0
1,9,2022-02-05,18
1,9,2022-02-06,27
1,9,2022-02-07,25
1,9,2022-02-08,23
1,9,2022-02-09,19
1,9,2022-02-10,15
1,9,2022-02-11,14
1,9,2022-02-12,19
1,9,2022-02-13,16
1,9,2022-02-14,16
1,9,2022-02-15,17
1,9,2022-02-16,20
1,9,2022-02-17,14
1,9,2022-02-18,17
1,9,2022-02-19,25
1,9,2022-02-20,19
1,9,2022-02-21,17
1,9,2022-02-22,13
1,9,2022-02-23,0
1,9,2022-02-24,17
1,9,2022-02-25,18
1,9,2022-02-26,20
1,9,2022-02-27,19
1,9,2022-02-28,19
1,9,2022-03-01,15
1,9,2022-03-02,17
1,9,2022-03-03,13
1,9,2022-03-04,18
1,9,2022-03-05,23
1,9,2022-03-06,13
1,9,2022-03-07,19
1,9,2022-03-08,0
1,9,2022-03-09,30
1,9,2022-03-10,13
1,9,2022-03-11,0
1,9,2022-03-12,15
1,9,2022-03-13,26
1,9,2022-03-14,17
1,9,2022-03-15,17
1,9,2022-03-16,19
1,9,2022-03-17,17
1,9,2022-03-18,30
1,9,2022-03-19,17
1,9,2022-03-20,19
1,9,2022-03-21,13
1,9,2022-03-22,14
1,9,2022-03-23,18
1,9,2022-03-24,20
1,9,2022-03-25,19
1,9,2022-03-26,14
1,9,2022-03-27,16
1,9,2022-03-28,16
1,9,2022-03-29,15
1,9,2022-03-30,17
1,9,2022-03-31,20
1,9,2022-04-01,30
1,9,2022-04-02,19
1,9,2022-04-03,20
1,9,2022-04-04,16
1,9,2022-04-05,13
1,9,2022-04-06,18
1,9,2022-04-07,27
1,9,2022-04-08,18
1,9,2022-04-09,19
1,9,2022-04-10,16
1,9,2022-04-11,17
1,9,2022-04-12,17
1,9,2022-04-13,20
1,9,2022-04-14,20
1,9,2022-04-15,17
1,9,2022-04-16,20
1,9,2022-04-17,14
1,9,2022-04-18,18
1,9,2022-04-19,20
1,9,2022-04-20,17
1,9,2022-04-21,13
1,9,2022-04-22,13
1,9,2022-04-23,16
1,9,2022-04-24,14
1,9,2022-04-25,16
1,9,2022-04-26,15
1,9,2022-04-27,13
1,9,2022-04-28,15
1,9,2022-04-29,19
1,9,2022-04-30,17
1,9,2022-05-01,17
1,9,2022-05-02,20
1,9,2022-05-03,18
1,9,2022-05-04,13
1,9,2022-05-05,20
1,9,2022-05-06,13
1,9,2022-05-07,17
1,9,2022-05-08,13
1,9,2022-05-09,18
1,9,2022-05-10,13
1,9,2022-05-11,15
1,9,2022-05-12,14
1,9,2022-05-13,25
1,9,2022-05-14,17
1,9,2022-05-15,14
1,9,2022-05-16,14
1,9,2022-05-17,18
1,9,2022-05-18,16
1,9,2022-05-19,30
1,9,2022-05-20,18
1,9,2022-05-21,13
1,9,2022-05-22,17
1,9,2022-05-23,28
1,9,2022-05-24,17
1,9,2022-05-25,18
1,9,2022-05-26,14
1,9,2022-05-27,17
1,9,2022-05-28,18
1,9,2022-05-29,16
1,9,2022-05-30,17
1,9,2022-05-31,20
1,9,2022-06-01,15
1,9,2022-06-02,18
1,9,2022-06-03,13
1,9,2022-06-04,27
1,9,2022-06-05,15
1,9,2022-06-06,13
1,9,2022-06-07,14
1,9,2022-06-08,17
1,9,2022-06-09,15
1,9,2022-06-10,29
1,9,2022-06-11,0
1,9,2022-06-12,23
1,9,2022-06-13,16
1,9,2022-06-14,19
1,9,2022-06-15,14
1,9,2022-06-16,15
1,9,2022-06-17,20
1,9,2022-06-18,14
1,9,2022-06-19,15
1,9,2022-06-20,16
1,9,2022-06-21,20
1,9,2022-06-22,19
1,9,2022-06-23,15
1,9,2022-06-24,20
1,9,2022-06-25,14
1,9,2022-06-26,14
1,9,2022-06-27,26
1,9,2022-06-28,16
1,9,2022-06-29,13
1,9,2022-06-30,14
1,9,2022-07-01,17
1,9,2022-07-02,20
1,9,2022-07-03,19
1,9,2022-07-04,19
1,9,2022-07-05,19
1,9,2022-07-06,19
1,9,2022-07-07,13
1,9,2022-07-08,25
1,9,2022-07-09,19
1,9,2022-07-10,0
1,9,2022-07-11,13
1,9,2022-07-12,19
1,9,2022-07-13,18
1,9,2022-07-14,15
1,9,2022-07-15,16
1,9,2022-07-16,23
1,9,2022-07-17,19
1,9,2022-07-18,23
1,9,2022-07-19,13
1,9,2022-07-20,17
1,9,2022-07-21,18
1,9,2022-07-22,14
1,9,2022-07-23,16
1,9,2022-07-24,19
1,9,2022-07-25,13
1,9,2022-07-26,19
1,9,2022-07-27,19
1,9,2022-07-28,15
1,9,2022-07-29,17
1,9,2022-07-30,20
1,9,2022-07-31,26
1,9,2022-08-01,19
1,9,2022-08-02,18
1,9,2022-08-03,13
1,9,2022-08-04,15
1,9,2022-08-05,17
1,9,2022-08-06,30
1,9,2022-08-07,13
1,9,2022-08-08,19
1,9,2022-08-09,17
1,9,2022-08-10,17
1,9,2022-08-11,29
1,9,2022-08-12,17
1,9,2022-08-13,16
1,9,2022-08-14,14
1,9,2022-08-15,0
1,9,2022-08-16,13
1,9,2022-08-17,19
1,9,2022-08-18,16
1,9,2022-08-19,28
1,9,2022-08-20,13
1,9,2022-08-21,17
1,9,2022-08-22,15
1,9,2022-08-23,18
1,9,2022-08-24,29
1,9,2022-08-25,15
1,9,2022-08-26,13
1,9,2022-08-27,15
1,9,2022-08-28,19
1,9,2022-08-29,13
1,9,2022-08-30,13
1,9,2022-08-31,20
1,9,2022-09-01,15
1,9,2022-09-02,13
1,9,2022-09-03,19
1,9,2022-09-04,18
1,9,2022-09-05,30
1,9,2022-09-06,13
1,9,2022-09-07,15
1,9,2022-09-08,16
1,9,2022-09-09,0
1,9,2022-09-10,13
1,9,2022-09-11,17
1,9,2022-09-12,20
1,9,2022-09-13,13
1,9,2022-09-14,20
1,9,2022-09-15,18
1,9,2022-09-16,14
1,9,2022-09-17,19
1,9,2022-09-18,18
1,9,2022-09-19,16
1,9,2022-09-20,18
1,9,2022-09-21,16
1,9,2022-09-22,26
1,9,2022-09-23,18
1,9,2022-09-24,17
1,9,2022-09-25,0
1,9,2022-09-26,19
1,9,2022-09-27,27
1,9,2022-09-28,18
1,9,2022-09-29,15
1,9,2022-09-30,20
1,9,2022-10-01,15
1,9,2022-10-02,19
1,9,2022-10-03,16
1,9,2022-10-04,14
1,9,2022-10-05,16
1,9,2022-10-06,13
1,9,2022-10-07,17
1,9,2022-10-08,19
1,9,2022-10-09,27
1,9,2022-10-10,14
1,9,2022-10-11,17
1,9,2022-10-12,20
1,9,2022-10-13,19
1,9,2022-10-14,14
1,9,2022-10-15,16
1,9,2022-10-16,15
1,9,2022-10-17,17
1,9,2022-10-18,15
1,9,2022-10-19,14
1,9,2022-10-20,27
1,9,2022-10-21,19
1,9,2022-10-22,19
1,9,2022-10-23,14
1,9,2022-10-24,13
1,9,2022-10-25,15
1,9,2022-10-26,18
1,9,2022-10-27,20
1,9,2022-10-28,16
1,9,2022-10-29,16
1,9,2022-10-30,19
1,9,2022-10-31,18
1,9,2022-11-01,30
1,9,2022-11-02,13
1,9,2022-11-03,19
1,9,2022-11-04,24
1,9,2022-11-05,13
1,9,2022-11-06,19
1,9,2022-11-07,13
1,9,2022-11-08,13
1,9,2022-11-09,16
1,9,2022-11-10,19
1,9,2022-11-11,18
1,9,2022-11-12,18
1,9,2022-11-13,20
1,9,2022-11-14,17
1,9,2022-11-15,16
1,9,2022-11-16,18
1,9,2022-11-17,16
1,9,2022-11-18,14
1,9,2022-11-19,14
1,9,2022-11-20,25
1,9,2022-11-21,16
1,9,2022-11-22,16
1,9,2022-11-23,20
1,9,2022-11-24,0
1,9,2022-11-25,29
1,9,2022-11-26,0
1,9,2022-11-27,14
1,9,2022-11-28,17
1,9,2022-11-29,28
1,9,2022-11-30,13
1,9,2022-12-01,20
1,9,2022-12-02,25
1,9,2022-12-03,27
1,9,2022-12-04,20
1,9,2022-12-05,15
1,9,2022-12-06,20
1,9,2022-12-07,15
1,9,2022-12-08,16
1,9,2022-12-09,15
1,9,2022-12-10,19
1,9,2022-12-11,18
1,9,2022-12-12,15
1,9,2022-12-13,13
1,9,2022-12-14,20
1,9,2022-12-15,13
1,9,2022-12-16,15
1,9,2022-12-17,29
1,9,2022-12-18,15
1,9,2022-12-19,16
1,9,2022-12-20,17
1,9,2022-12-21,19
1,9,2022-12-22,17
1,9,2022-12-23,18
1,9,2022-12-24,17
1,9,2022-12-25,20
1,9,2022-12-26,14
1,9,2022-12-27,14
1,9,2022-12-28,19
1,9,2022-12-29,20
1,9,2022-12-30,17
1,9,2022-12-31,20
1,10,2022-01-01,17
1,10,2022-01-02,12
1,10,2022-01-03,15
1,10,2022-01-04,13
1,10,2022-01-05,17
1,10,2022-01-06,17
1,10,2022-01-07,15
1,10,2022-01-08,18
1,10,2022-01-09,16
1,10,2022-01-10,11
1,10,2022-01-11,12
1,10,2022-01-12,15
1,10,2022-01-13,13
1,10,2022-01-14,14
1,10,2022-01-15,12
1,10,2022-01-16,12
1,10,2022-01-17,17
1,10,2022-01-18,18
1,10,2022-01-19,24
1,10,2022-01-20,17
1,10,2022-01-21,15
1,10,2022-01-22,16
1,10,2022-01-23,15
1,10,2022-01-24,0
1,10,2022-01-25,0
1,10,2022-01-26,0
1,10,2022-01-27,13
1,10,2022-01-28,13
1,10,2022-01-29,22
1,10,2022-01-30,12
1,10,2022-01-31,18
1,10,2022-02-01,14
1,10,2022-02-02,26
1,10,2022-02-03,17
1,10,2022-02-04,0
1,10,2022-02-05,14
1,10,2022-02-06,18
1,10,2022-02-07,12
1,10,2022-02-08,12
1,10,2022-02-09,17
1,10,2022-02-10,12
1,10,2022-02-11,17
1,10,2022-02-12,11
1,10,2022-02-13,13
1,10,2022-02-14,15
1,10,2022-02-15,16
1,10,2022-02-16,15
1,10,2022-02-17,17
1,10,2022-02-18,11
1,10,2022-02-19,13
1,10,2022-02-20,18
1,10,2022-02-21,27
1,10,2022-02-22,18
1,10,2022-02-23,16
1,10,2022-02-24,12
1,10,2022-02-25,16
1,10,2022-02-26,25
1,10,2022-02-27,18
1,10,2022-02-28,18
1,10,2022-03-01,12
1,10,2022-03-02,11
1,10,2022-03-03,11
1,10,2022-03-04,11
1,10,2022-03-05,16
1,10,2022-03-06,18
1,10,2022-03-07,12
1,10,2022-03-08,17
1,10,2022-03-09,14
1,10,2022-03-10,15
1,10,2022-03-11,17
1,10,2022-03-12,13
1,10,2022-03-13,13
1,10,2022-03-14,15
1,10,2022-03-15,15
1,10,2022-03-16,15
1,10,2022-03-17,14
1,10,2022-03-18,12
1,10,2022-03-19,11
1,10,2022-03-20,13
1,10,2022-03-21,14
1,10,2022-03-22,13
1,10,2022-03-23,15
1,10,2022-03-24,22
1,10,2022-03-25,14
1,10,2022-03-26,15
1,10,2022-03-27,0
1,10,2022-03-28,11
1,10,2022-03-29,16
1,10,2022-03-30,17
1,10,2022-03-31,16
1,10,2022-04-01,14
1,10,2022-04-02,16
1,10,2022-04-03,18
1,10,2022-04-04,17
1,10,2022-04-05,13
1,10,2022-04-06,18
1,10,2022-04-07,18
1,10,2022-04-08,17
1,10,2022-04-09,16
1,10,2022-04-10,16
1,10,2022-04-11,0
1,10,2022-04-12,21
1,10,2022-04-13,14
1,10,2022-04-14,15
1,10,2022-04-15,12
1,10,2022-04-16,16
1,10,2022-04-17,18
1,10,2022-04-18,14
1,10,2022-04-19,11
1,10,2022-04-20,14
1,10,2022-04-21,15
1,10,2022-04-22,14
1,10,2022-04-23,11
1,10,2022-04-24,14
1,10,2022-04-25,18
1,10,2022-04-26,13
1,10,2022-04-27,14
1,10,2022-04-28,15
1,10,2022-04-29,17
1,10,2022-04-30,18
1,10,2022-05-01,13
1,10,2022-05-02,13
1,10,2022-05-03,15
1,10,2022-05-04,18
1,10,2022-05-05,15
1,10,2022-05-06,27
1,10,2022-05-07,13
1,10,2022-05-08,17
1,10,2022-05-09,15
1,10,2022-05-10,18
1,10,2022-05-11,18
1,10,2022-05-12,16
1,10,2022-05-13,17
1,10,2022-05-14,17
1,10,2022-05-15,11
1,10,2022-05-16,14
1,10,2022-05-17,14
1,10,2022-05-18,15
1,10,2022-05-19,11
1,10,2022-05-20,27
1,10,2022-05-21,15
1,10,2022-05-22,18
1,10,2022-05-23,17
1,10,2022-05-24,15
1,10,2022-05-25,14
1,10,2022-05-26,12
1,10,2022-05-27,14
1,10,2022-05-28,17
1,10,2022-05-29,11
1,10,2022-05-30,13
1,10,2022-05-31,18
1,10,2022-06-01,13
1,10,2022-06-02,11
1,10,2022-06-03,12
1,10,2022-06-04,16
1,10,2022-06-05,18
1,10,2022-06-06,18
1,10,2022-06-07,17
1,10,2022-06-08,12
1,10,2022-06-09,18
1,10,2022-06-10,25
1,10,2022-06-11,11
1,10,2022-06-12,0
1,10,2022-06-13,12
1,10,2022-06-14,12
1,10,2022-06-15,17
1,10,2022-06-16,16
1,10,2022-06-17,13
1,10,2022-06-18,13
1,10,2022-06-19,13
1,10,2022-06-20,14
1,10,2022-06-21,12
1,10,2022-06-22,11
1,10,2022-06-23,13
1,10,2022-06-24,14
1,10,2022-06-25,15
1,10,2022-06-26,12
1,10,2022-06-27,0
1,10,2022-06-28,15
1,10,2022-06-29,22
1,10,2022-06-30,17
1,10,2022-07-01,14
1,10,2022-07-02,17
1,10,2022-07-03,18
1,10,2022-07-04,11
1,10,2022-07-05,14
1,10,2022-07-06,18
1,10,2022-07-07,14
1,10,2022-07-08,17
1,10,2022-07-09,24
1,10,2022-07-10,22
1,10,2022-07-11,11
1,10,2022-07-12,18
1,10,2022-07-13,14
1,10,2022-07-14,16
1,10,2022-07-15,15
1,10,2022-07-16,26
1,10,2022-07-17,12
1,10,2022-07-18,18
1,10,2022-07-19,0
1,10,2022-07-20,14
1,10,2022-07-21,11
1,10,2022-07-22,14
1,10,2022-07-23,14
1,10,2022-07-24,18
1,10,2022-07-25,15
1,10,2022-07-26,18
1,10,2022-07-27,17
1,10,2022-07-28,23
1,10,2022-07-29,14
1,10,2022-07-30,27
1,10,2022-07-31,18
1,10,2022-08-01,15
1,10,2022-08-02,12
1,10,2022-08-03,11
1,10,2022-08-04,12
1,10,2022-08-05,17
1,10,2022-08-06,17
1,10,2022-08-07,17
1,10,2022-08-08,0
1,10,2022-08-09,15
1,10,2022-08-10,15
1,10,2022-08-11,16
1,10,2022-08-12,15
1,10,2022-08-13,16
1,10,2022-08-14,12
1,10,2022-08-15,15
1,10,2022-08-16,28
1,10,2022-08-17,27
1,10,2022-08-18,15
1,10,2022-08-19,12
1,10,2022-08-20,28
1,10,2022-08-21,12
1,10,2022-08-22,13
1,10,2022-08-23,17
1,10,2022-08-24,18
1,10,2022-08-25,21
1,10,2022-08-26,15
1,10,2022-08-27,16
1,10,2022-08-28,24
1,10,2022-08-29,17
1,10,2022-08-30,15
1,10,2022-08-31,28
1,10,2022-09-01,12
1,10,2022-09-02,15
1,10,2022-09-03,28
1,10,2022-09-04,16
1,10,2022-09-05,17
1,10,2022-09-06,0
1,10,2022-09-07,14
1,10,2022-09-08,0
1,10,2022-09-09,12
1,10,2022-09-10,0
1,10,2022-09-11,15
1,10,2022-09-12,11
1,10,2022-09-13,16
1,10,2022-09-14,17
1,10,2022-09-15,17
1,10,2022-09-16,0
1,10,2022-09-17,16
1,10,2022-09-18,14
1,10,2022-09-19,13
1,10,2022-09-20,22
1,10,2022-09-21,13
1,10,2022-09-22,17
1,10,2022-09-23,11
1,10,2022-09-24,11
1,10,2022-09-25,22
1,10,2022-09-26,11
1,10,2022-09-27,14
1,10,2022-09-28,0
1,10,2022-09-29,11
1,10,2022-09-30,21
1,10,2022-10-01,11
1,10,2022-10-02,14
1,10,2022-10-03,13
1,10,2022-10-04,14
1,10,2022-10-05,0
1,10,2022-10-06,16
1,10,2022-10-07,17
1,10,2022-10-08,14
1,10,2022-10-09,18
1,10,2022-10-10,11
1,10,2022-10-11,21
1,10,2022-10-12,11
1,10,2022-10-13,14
1,10,2022-10-14,16
1,10,2022-10-15,16
1,10,2022-10-16,18
1,10,2022-10-17,17
1,10,2022-10-18,16
1,10,2022-10-19,17
1,10,2022-10-20,15
1,10,2022-10-21,18
1,10,2022-10-22,12
1,10,2022-10-23,24
1,10,2022-10-24,18
1,10,2022-10-25,14
1,10,2022-10-26,23
1,10,2022-10-27,15
1,10,2022-10-28,18
1,10,2022-10-29,11
1,10,2022-10-30,26
1,10,2022-10-31,11
1,10,2022-11-01,15
1,10,2022-11-02,13
1,10,2022-11-03,0
1,10,2022-11-04,14
1,10,2022-11-05,18
1,10,2022-11-06,11
1,10,2022-11-07,14
1,10,2022-11-08,14
1,10,2022-11-09,18
1,10,2022-11-10,25
1,10,2022-11-11,11
1,10,2022-11-12,11
1,10,2022-11-13,11
1,10,2022-11-14,16
1,10,2022-11-15,23
1,10,2022-11-16,13
1,10,2022-11-17,26
1,10,2022-11-18,13
1,10,2022-11-19,14
1,10,2022-11-20,11
1,10,2022-11-21,16
1,10,2022-11-22,12
1,10,2022-11-23,13
1,10,2022-11-24,15
1,10,2022-11-25,16
1,10,2022-11-26,18
1,10,2022-11-27,12
1,10,2022-11-28,13
1,10,2022-11-29,14
1,10,2022-11-30,12
1,10,2022-12-01,16
1,10,2022-12-02,11
1,10,2022-12-03,17
1,10,2022-12-04,17
1,10,2022-12-05,17
1,10,2022-12-06,17
1,10,2022-12-07,24
1,10,2022-12-08,12
1,10,2022-12-09,13
1,10,2022-12-10,17
1,10,2022-12-11,17
1,10,2022-12-12,17
1,10,2022-12-13,13
1,10,2022-12-14,15
1,10,2022-12-15,14
1,10,2022-12-16,28
1,10,2022-12-17,12
1,10,2022-12-18,11
1,10,2022-12-19,18
1,10,2022-12-20,18
1,10,2022-12-21,17
1,10,2022-12-22,12
1,10,2022-12-23,16
1,10,2022-12-24,17
1,10,2022-12-25,17
1,10,2022-12-26,18
1,10,2022-12-27,13
1,10,2022-12-28,12
1,10,2022-12-29,17
1,10,2022-12-30,15
1,10,2022-12-31,12
2,1,2022-01-01,5
2,1,2022-01-02,5
2,1,2022-01-03,4
2,1,2022-01-04,6
2,1,2022-01-05,3
2,1,2022-01-06,3
2,1,2022-01-07,9
2,1,2022-01-08,6
2,1,2022-01-09,3
2,1,2022-01-10,2
2,1,2022-01-11,6
2,1,2022-01-12,2
2,1,2022-01-13,7
2,1,2022-01-14,9
2,1,2022-01-15,3
2,1,2022-01-16,2
2,1,2022-01-17,0
2,1,2022-01-18,4
2,1,2022-01-19,6
2,1,2022-01-20,0
2,1,2022-01-21,2
2,1,2022-01-22,2
2,1,2022-01-23,0
2,1,2022-01-24,6
2,1,2022-01-25,15
2,1,2022-01-26,5
2,1,2022-01-27,9
2,1,2022-01-28,4
2,1,2022-01-29,8
2,1,2022-01-30,9
2,1,2022-01-31,7
2,1,2022-02-01,4
2,1,2022-02-02,3
2,1,2022-02-03,4
2,1,2022-02-04,7
2,1,2022-02-05,9
2,1,2022-02-06,3
2,1,2022-02-07,9
2,1,2022-02-08,4
2,1,2022-02-09,5
2,1,2022-02-10,4
2,1,2022-02-11,19
2,1,2022-02-12,19
2,1,2022-02-13,5
2,1,2022-02-14,3
2,1,2022-02-15,7
2,1,2022-02-16,8
2,1,2022-02-17,6
2,1,2022-02-18,5
2,1,2022-02-19,5
2,1,2022-02-20,3
2,1,2022-02-21,2
2,1,2022-02-22,6
2,1,2022-02-23,8
2,1,2022-02-24,4
2,1,2022-02-25,9
2,1,2022-02-26,9
2,1,2022-02-27,18
2,1,2022-02-28,5
2,1,2022-03-01,8
2,1,2022-03-02,5
2,1,2022-03-03,2
2,1,2022-03-04,6
2,1,2022-03-05,3
2,1,2022-03-06,6
2,1,2022-03-07,6
2,1,2022-03-08,6
2,1,2022-03-09,0
2,1,2022-03-10,2
2,1,2022-03-11,19
2,1,2022-03-12,9
2,1,2022-03-13,2
2,1,2022-03-14,6
2,1,2022-03-15,2
2,1,2022-03-16,4
2,1,2022-03-17,4
2,1,2022-03-18,4
2,1,2022-03-19,3
2,1,2022-03-20,9
2,1,2022-03-21,7
2,1,2022-03-22,8
2,1,2022-03-23,6
2,1,2022-03-24,6
2,1,2022-03-25,3
2,1,2022-03-26,9
2,1,2022-03-27,9
2,1,2022-03-28,4
2,1,2022-03-29,6
2,1,2022-03-30,4
2,1,2022-03-31,2
2,1,2022-04-01,2
2,1,2022-04-02,9
2,1,2022-04-03,8
2,1,2022-04-04,19
2,1,2022-04-05,3
2,1,2022-04-06,9
2,1,2022-04-07,8
2,1,2022-04-08,6
2,1,2022-04-09,5
2,1,2022-04-10,0
2,1,2022-04-11,4
2,1,2022-04-12,0
2,1,2022-04-13,8
2,1,2022-04-14,3
2,1,2022-04-15,7
2,1,2022-04-16,4
2,1,2022-04-17,17
2,1,2022-04-18,9
2,1,2022-04-19,4
2,1,2022-04-20,0
2,1,2022-04-21,7
2,1,2022-04-22,6
2,1,2022-04-23,7
2,1,2022-04-24,3
2,1,2022-04-25,6
2,1,2022-04-26,0
2,1,2022-04-27,9
2,1,2022-04-28,0
